Restaurant ID,Restaurant Name,City,lon,lat,Locality,Cuisines,Currency,Has Table booking,Has Online delivery,Price range,Votes,Average Cost for two,Rating
17330755,Uptown Vietnam cuisine,Columbus,-84.992671,32.470315,Columbus,"Asian, Vietnamese",Dollar($),No,No,1,33,10,3.3
17330611,Cafe Le Rue @ The Landings,Columbus,-84.95591,32.519247,Columbus,"American, Seafood, Cajun",Dollar($),No,No,2,489,25,4.6
17330609,Mark's City Grille,Columbus,-84.927047,32.555591,Columbus,American,Dollar($),No,No,2,345,25,4.5
17330024,B Merrell's,Columbus,-84.9436,32.5577,Columbus,"Burger, Bar Food, Southern",Dollar($),No,No,2,149,25,3.8
17330074,Cannon Brewpub,Columbus,-84.9936,32.4656,Columbus,"Pizza, Bar Food",Dollar($),No,No,2,330,25,3.9
17330185,Fuji Japanese Steak House,Columbus,-84.954984,32.5382197,Columbus,"Japanese, Steak",Dollar($),No,No,3,247,40,3.9
17330397,Ruth Ann's Family Restaurant,Columbus,-84.9876,32.4637,Columbus,"Breakfast, Diner, Southern",Dollar($),No,No,1,123,10,3.7
17330735,Samurai Japanese Cuisine & Sushi Bar,Columbus,-84.9933631,32.4652417,Columbus,"Japanese, Steak, Sushi",Dollar($),No,No,3,109,40,3.6
17330676,Wasabi Sushi and Thai,Columbus,-84.96661,32.534002,Columbus,"Japanese, Sushi, Thai",Dollar($),No,No,3,134,40,3.7
17330048,Buckhead Bar and Grill,Columbus,-84.95367,32.513154,Columbus,"Seafood, Steak, Vegetarian",Dollar($),No,No,3,722,40,4.2
17330604,Burt's Butcher Shoppe and Eatery,Columbus,-84.947569,32.504657,Columbus,Steak,Dollar($),No,No,2,213,25,4.3
17330087,Chef Lee's Peking Restaurant,Columbus,-84.9607,32.5393,Columbus,Chinese,Dollar($),No,No,2,335,25,4
17330137,Country's Barbecue,Columbus,-84.9464,32.4792,Columbus,"BBQ, Southern",Dollar($),No,No,2,353,25,4
17330155,Deorio's,Columbus,-84.9427,32.481,Columbus,"Italian, Pizza",Dollar($),No,No,1,170,0,4
17330309,Mellow Mushroom,Columbus,-84.9557,32.5321,Columbus,Pizza,Dollar($),No,No,2,192,25,4.1
17330311,Meritage,Columbus,-84.992093,32.466158,Columbus,"American, Tapas",Dollar($),No,No,3,302,40,4.1
17330615,Mongo The Mongolian Fire Pit,Columbus,-84.938698,32.560905,Columbus,"Asian, Chinese",Dollar($),No,No,1,355,10,4.2
17330638,The Black Cow,Columbus,-84.991384,32.468757,Columbus,American,Dollar($),No,No,2,287,25,4.3
17330628,Wood Stone,Columbus,-84.963201,32.527217,Columbus,"Italian, Mediterranean, Pizza",Dollar($),No,No,3,264,40,4
17330546,Hunter's Pub,Columbus,-85.0213,32.7455,Hamilton,"American, Seafood, Steak",Dollar($),No,No,3,235,40,4.4
16643459,Consort Restaurant,Consort,-110.7746994,52.0082889,Consort,"Chinese, Canadian",Dollar($),No,No,2,6,25,3
17334434,Thatcher's Barbeque and Grill,Dalton,-84.9396931,34.5251331,Calhoun,"American, BBQ, Southern",Dollar($),No,No,2,38,25,3.7
17334348,Christian and Jake's Bistro,Dalton,-84.926258,34.474635,Calhoun,"Desserts, Sandwich",Dollar($),No,No,1,122,10,4.4
17334213,Dub's High on the Hog,Dalton,-84.9523921,34.4972488,Calhoun,BBQ,Dollar($),No,No,2,207,25,4.4
17334355,Sierra's Mexican Restaurant,Dalton,-84.767911,34.752476,Chatsworth,"Mexican, Tex-Mex",Dollar($),No,No,1,66,10,3.9
17334212,Oakwood Cafe,Dalton,-84.969393,34.769686,Dalton,"BBQ, Breakfast, Southern",Dollar($),No,No,1,249,10,4.9
17333797,Chili's Grill & Bar,Dalton,-85.0039,34.7643,Dalton,American,Dollar($),No,No,2,63,25,3.8
17334217,Fuji Japanese Steakhouse,Dalton,-84.992342,34.759551,Dalton,"Japanese, Sushi",Dollar($),No,No,3,145,40,3.8
17334273,Las Palmas,Dalton,-84.992924,34.759665,Dalton,Mexican,Dollar($),No,No,1,83,10,3.8
17334254,Tony's Italian Restaurant & Pizza,Dalton,-84.999678,34.758645,Dalton,Italian,Dollar($),No,No,2,116,25,3.7
17333836,Filling Station,Dalton,-84.9678,34.7742,Dalton,"American, Burger",Dollar($),No,No,1,122,10,4.1
17334197,Five Guys Burgers and Fries,Dalton,-84.990925,34.759273,Dalton,Fast Food,Dollar($),No,No,1,142,10,4.1
17333882,Los Pablos,Dalton,-84.9964,34.7604,Dalton,Mexican,Dollar($),No,No,1,114,10,4.1
17334211,Kobe Hibachi & Sushi,Dalton,-85.2229101,34.9428786,Fort Oglethorpe,"American, Japanese, Sushi",Dollar($),No,No,2,214,25,4.6
17334390,Soho Hibachi,Dalton,-85.246237,34.9528157,Fort Oglethorpe,Japanese,Dollar($),No,No,1,116,10,4.3
17334034,Thai Garden,Dalton,-85.2545,34.9546,Fort Oglethorpe,Thai,Dollar($),No,No,2,111,25,4.2
17334414,Southern Bliss Bakery,Dalton,-85.294955,34.705093,LaFayette,"Desserts, Sandwich",Dollar($),No,No,1,25,10,3.7
17334082,Bailey's Bar-B-Que,Dalton,-85.1321,34.9273,Ringgold,BBQ,Dollar($),No,No,1,128,10,4.1
17334364,Farm To Fork,Dalton,-85.130492,34.912109,Ringgold,"American, Diner, Southern",Dollar($),No,No,1,244,10,4.3
17334398,Home Plate Grill,Dalton,-85.1079396,34.9151853,Ringgold,"American, BBQ, Southern",Dollar($),No,No,1,112,10,4.2
17334219,Pie Slingers Pizzeria,Dalton,-85.249727,34.851907,Rock Spring,"Italian, Pizza",Dollar($),No,No,1,144,10,4.1
17335173,Olive Tree Cafe,Davenport,-90.496986,41.574935,Bettendorf,"Indian, Mediterranean, Middle Eastern",Dollar($),No,No,2,166,25,4.6
17335195,"Red Ginger Sushi, Grill & Bar",Davenport,-90.522479,41.53845,Bettendorf,"Sushi, Teriyaki",Dollar($),No,No,3,208,40,4.5
17335225,Crust Stone Oven Pizza,Davenport,-90.4912446,41.5747801,Bettendorf,"Burger, Pizza",Dollar($),No,No,2,136,25,3.9
17335219,Jimmy's Pancake House,Davenport,-90.504176,41.548746,Bettendorf,"American, Breakfast, Greek",Dollar($),No,No,1,85,10,4
17334965,Trattoria Tiramisu,Davenport,-90.50709,41.525384,Bettendorf,Italian,Dollar($),No,No,2,117,25,4.1
17335189,Prairie Grille at SteepleGate Inn,Davenport,-90.574088,41.593892,Davenport,"American, Breakfast",Dollar($),No,No,2,53,25,3.4
17335156,Tantra Asian Bistro,Davenport,-90.565837,41.574459,Davenport,Asian,Dollar($),No,No,2,474,25,4.9
17334717,Chick-fil-A,Davenport,-90.5716,41.5604,Davenport,Fast Food,Dollar($),No,No,1,125,10,3.9
17334752,Duck City Bistro,Davenport,-90.5737,41.5223,Davenport,"American, French",Dollar($),No,No,4,201,70,3.7
18453427,Frick's Tap,Davenport,-90.59466452,41.52253634,Davenport,"American, Bar Food, BBQ",Dollar($),No,No,2,2,25,1
17793744,Los Agaves,Davenport,-90.5154313,41.5709434,Davenport,Mexican,Dollar($),No,No,2,3,25,1
17334679,Azteca,Davenport,-90.5683,41.5699,Davenport,Mexican,Dollar($),No,No,1,167,0,4.3
17334718,China Cafe,Davenport,-90.5321,41.5749,Davenport,Chinese,Dollar($),No,No,2,112,25,4
17334763,Exotic Thai Restaurant,Davenport,-90.5432,41.5747,Davenport,Thai,Dollar($),No,No,2,256,25,4.1
17335158,Front Street Brewery,Davenport,-90.572418,41.520389,Davenport,American,Dollar($),No,No,1,123,10,4.3
17334782,Granite City Food & Brewery,Davenport,-90.5137,41.5745,Davenport,American,Dollar($),No,No,2,199,25,4
17334846,Los Agaves,Davenport,-90.5686,41.559,Davenport,Mexican,Dollar($),No,No,2,157,25,4.1
17334853,Machine Shed Restaurant,Davenport,-90.6136,41.5944,Davenport,American,Dollar($),No,No,2,100,25,4.1
17335168,Osaka,Davenport,-90.515175,41.570997,Davenport,"Japanese, Sushi",Dollar($),No,No,3,141,40,4.2
17334958,Texas Roadhouse,Davenport,-90.517,41.5747,Davenport,"American, BBQ, Steak",Dollar($),No,No,2,197,25,4.2
17258496,Hickory Park,Des Moines,-93.610084,42.010254,Ames,"BBQ, Burger, Desserts",Dollar($),No,No,2,1025,25,4.5
17259395,The Cafe,Des Moines,-93.643094,42.048779,Ames,"American, Coffee and Tea",Dollar($),No,No,2,570,25,4.9
17258350,Flying Mango,Des Moines,-93.677638,41.614965,Beaverdale,"BBQ, Caribbean, Cajun",Dollar($),No,No,3,674,40,4.5
17258136,Cool Basil,Des Moines,-93.739573,41.600564,Clive,"Asian, Sushi, Thai",Dollar($),No,No,2,496,25,4.1
17258522,HuHot Mongolian Grill,Des Moines,-93.760027,41.60028,Clive,"Asian, Chinese",Dollar($),No,No,2,411,25,4
17259958,Malo,Des Moines,-93.627896,41.583309,Downtown,"Latin American, Mexican",Dollar($),No,No,2,113,25,3.2
17258036,Centro,Des Moines,-93.6300803,41.5857431,Downtown,"Italian, Pizza",Dollar($),No,No,3,1109,40,4.5
17259368,Fong's Pizza,Des Moines,-93.621631,41.585465,Downtown,"Chinese, Pizza",Dollar($),No,No,2,728,25,4.6
17257684,A Dong Restaurant,Des Moines,-93.637401,41.587219,Downtown,"Asian, Vegetarian, Vietnamese, Bubble Tea",Dollar($),No,No,1,659,10,4.4
17258154,Court Avenue Brewing Company,Des Moines,-93.620726,41.58536,Downtown,"American, Pizza, Bar Food",Dollar($),No,No,3,370,40,4.2
17259340,Django,Des Moines,-93.629436,41.584027,Downtown,French,Dollar($),No,No,3,532,40,4.3
17259243,Miyabi 9,Des Moines,-93.611366,41.590819,East Village,"Japanese, Sushi",Dollar($),No,No,2,860,25,4.8
17259625,Zombie Burger + Drink Lab,Des Moines,-93.61474,41.590106,East Village,"Burger, Desserts, Vegetarian",Dollar($),No,No,1,943,10,4.2
17259169,Tursi's Latin King,Des Moines,-93.577383,41.601415,Fairground,"American, Italian",Dollar($),No,No,4,476,70,4.1
17259166,Tsing Tsao South,Des Moines,-93.645245,41.545869,Greater South Side,Chinese,Dollar($),No,No,1,218,10,4.1
17259335,Bandit Burrito,Des Moines,-93.6976773,41.6714654,Johnston,"Breakfast, Mexican, Southwestern",Dollar($),No,No,1,214,10,4
17259248,Jethro's BBQ,Des Moines,-93.659797,41.603901,Kingman Place Historic District,"American, BBQ",Dollar($),No,No,2,699,25,4.3
17258552,The Machine Shed Restaurant,Des Moines,-93.772033,41.615083,Urbandale,"American, Breakfast",Dollar($),No,No,2,308,25,3.8
17259550,Mi Patria,Des Moines,-93.73624,41.594039,West Des Moines,Latin American,Dollar($),No,No,2,157,25,4
17259200,Waterfront Seafood Market,Des Moines,-93.7441981,41.5991771,West Des Moines,"Seafood, Sushi",Dollar($),No,No,3,530,40,4.2
16615894,The Giggling Goat,Dicky Beach,153.137401,-26.783576,Dicky Beach,"Coffee and Tea, Tea, Modern Australian",Dollar($),No,No,1,29,7,3.6
17342816,Burnt Toast Cafe,Dubuque,-90.667668,42.504759,Dubuque,Breakfast,Dollar($),No,No,1,33,10,3.4
17342498,Catfish Charlie's,Dubuque,-90.6499328,42.5124724,Dubuque,Seafood,Dollar($),No,No,2,40,25,3.3
17342648,Salsa's Mexican Restaurant,Dubuque,-90.6684746,42.5032004,Dubuque,Mexican,Dollar($),No,No,1,153,10,3.4
17342781,Tony Roma's,Dubuque,-90.658609,42.496464,Dubuque,"American, BBQ, Seafood",Dollar($),No,No,2,65,25,3.3
17342799,Vinny Vanucchi's,Dubuque,-90.664029,42.495689,Dubuque,Italian,Dollar($),No,No,2,58,25,3.4
17342772,Champps Americana,Dubuque,-90.715247,42.492018,Dubuque,"American, Burger, Sandwich",Dollar($),No,No,2,100,25,3.5
17342771,Fiesta Cancun,Dubuque,-90.740213,42.49092,Dubuque,Mexican,Dollar($),No,No,1,156,10,3.6
17342548,Happy Joe's Pizza & Ice Cream,Dubuque,-90.7264,42.4955,Dubuque,"Desserts, Pizza, Ice Cream",Dollar($),No,No,1,74,0,3.5
17342556,Houlihan's,Dubuque,-90.645294,42.516621,Dubuque,"American, Burger",Dollar($),No,No,2,117,25,3.6
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,Dubuque,-90.712084,42.492963,Dubuque,"Japanese, Steak, Sushi",Dollar($),No,No,3,83,40,3.7
17342576,Kalmes Breaktime Bar & Grill,Dubuque,-90.6646,42.5043,Dubuque,"American, Burger",Dollar($),No,No,2,48,25,3.6
17342770,L. May Eatery,Dubuque,-90.668164,42.503075,Dubuque,"International, Pizza",Dollar($),No,No,3,198,40,3.8
17342585,Los Aztecas,Dubuque,-90.7055,42.4916,Dubuque,Mexican,Dollar($),No,No,1,126,10,3.5
17342494,Manna Java World Cafe,Dubuque,-90.6677349,42.500191,Dubuque,"Breakfast, Pizza",Dollar($),No,No,1,119,10,3.5
17342594,Mario's Italian Restaurant,Dubuque,-90.6691,42.5048,Dubuque,"American, Italian",Dollar($),No,No,2,140,25,3.6
17342625,Pepper Sprout Incorporated,Dubuque,-90.6651,42.4974,Dubuque,American,Dollar($),No,No,3,159,40,3.6
17342652,Shot Tower Inn,Dubuque,-90.6658,42.4963,Dubuque,"Italian, Pizza",Dollar($),No,No,2,131,25,3.6
17342665,Sunshine Family Restaurant,Dubuque,-90.663686,42.4982789,Dubuque,"American, Breakfast, Burger",Dollar($),No,No,1,60,10,3.5
17342810,Watershed Cafe,Dubuque,-90.684882,42.527556,Dubuque,"American, Burger, Pizza, Cafe",Dollar($),No,No,2,89,25,3.7
17342775,Woodfire Grille,Dubuque,-90.658988,42.496378,Dubuque,"American, Seafood, Steak",Dollar($),No,No,4,72,70,3.6
16612028,The Belle General,East Ballina,153.593331,-28.862663,East Ballina,Cafe,Dollar($),No,No,2,56,20,4.1
17536645,Jehova es Mi Pastor Tacos y Burritos,Fernley,-119.252694,39.607515,Fernley,Mexican,Dollar($),No,No,1,83,10,3.7
16613507,Flaxton Gardens,Flaxton,152.8771473,-26.6521332,Flaxton,"Tea, Modern Australian",Dollar($),No,No,3,37,30,3.5
16607969,Bespoke Harvest,Forrest,143.714315,-38.517292,Forrest,"Cafe, Australian",Dollar($),No,No,2,29,20,3.7
17374405,Houndstooth Grill & Tavern,Gainesville,-83.8461,34.0901,Braselton,"American, Sandwich, Seafood",Dollar($),No,No,2,239,25,4.4
17375060,Hawg Wild BBQ & Catfish House,Gainesville,-83.520693,34.61802,Clarkesville,"BBQ, Burger, Seafood",Dollar($),No,No,1,235,10,4.1
17375164,Bourbon Street Grille,Gainesville,-83.985353,34.532973,Dahlonega,"American, Burger, Cajun",Dollar($),No,No,2,88,25,3.8
17374552,Corkscrew Cafe,Gainesville,-83.9858,34.5318,Dahlonega,,Dollar($),No,No,3,209,40,3.9
17375078,Smokin Gold BBQ,Gainesville,-83.983939,34.533626,Dahlonega,BBQ,Dollar($),No,No,1,133,10,3.9
17375049,Hoka-Hoka Japanese Steak & Sushi,Gainesville,-83.989317,34.541044,Dahlonega,"Chinese, Japanese, Thai",Dollar($),No,No,1,267,10,4.4
17375077,Shenanigan's Irish Pub,Gainesville,-83.986119,34.533198,Dahlonega,"Bar Food, Seafood, Vegetarian",Dollar($),No,No,2,171,25,4.1
17375141,Fish Tales Lakeside Grille,Gainesville,-83.938024,34.183573,Flowery Branch,Seafood,Dollar($),No,No,2,107,25,3.8
17375198,Antebellum,Gainesville,-83.926217,34.185707,Flowery Branch,"American, Southern",Dollar($),No,No,3,164,40,4.3
17375180,Moonie's Texas Barbecue,Gainesville,-83.927794,34.180043,Flowery Branch,"BBQ, Sandwich",Dollar($),No,No,1,182,10,4.1
17375072,Atlanta Highway Seafood Market,Gainesville,-83.838457,34.285102,Gainesville,"Sandwich, Seafood, Cajun",Dollar($),No,No,2,681,25,4.9
17375047,Eat at Thai,Gainesville,-83.857993,34.300182,Gainesville,Thai,Dollar($),No,No,1,357,10,4.6
17375074,Smoke House BBQ and Catering,Gainesville,-83.860098,34.222755,Gainesville,BBQ,Dollar($),No,No,2,89,25,3.8
17374921,2 Dog,Gainesville,-83.824023,34.300567,Gainesville,"American, European, Sandwich",Dollar($),No,No,2,350,25,4.2
17374819,Longstreet Cafe,Gainesville,-83.8272,34.3166,Gainesville,Southern,Dollar($),No,No,1,298,10,4.3
17375089,Re-Cess,Gainesville,-83.82686,34.300332,Gainesville,"American, Southern",Dollar($),No,No,2,319,25,4.2
17375214,Bodensee,Gainesville,-83.727741,34.701594,Helen,German,Dollar($),No,No,3,114,40,3.8
17374951,Hofer's Bakery & Cafe,Gainesville,-83.7345,34.7024,Helen,"German, Ice Cream",Dollar($),No,No,1,136,10,3.9
17374978,Troll Tavern,Gainesville,-83.7334,34.7021,Helen,"Burger, German, Sandwich",Dollar($),No,No,2,108,25,2.2
17375104,The Nacoochee Village Tavern & Pizzeria,Gainesville,-83.713498,34.691208,Helen,"Italian, Pizza, Sandwich",Dollar($),No,No,1,161,10,4
16604358,Blue Bean Love Cafe,Hepburn Springs,144.1387014,-37.3123267,Hepburn Springs,"Cafe, Coffee and Tea, Modern Australian",Dollar($),No,No,2,192,20,3.8
16604896,La Trattoria of Lavandula,Hepburn Springs,144.110062,-37.275494,Hepburn Springs,"Italian, Fusion, Cafe",Dollar($),No,No,1,93,7,3.8
16612550,5 Little Pigs,Huskisson,150.6710743,-35.0388698,Huskisson,"Breakfast, Modern Australian",Dollar($),No,No,2,40,20,4.1
16606299,Beach Box Cafe,Inverloch,145.7287133,-38.6347458,Inverloch,"Burger, Coffee and Tea, Modern Australian",Dollar($),No,No,1,100,7,3.7
16605794,Funkey Monkey,Lakes Entrance,147.9942247,-37.8783865,Lakes Entrance,"Breakfast, Coffee and Tea",Dollar($),No,No,1,97,7,3.8
17557488,Burger Queen Drive In,Lakeview,-120.3458,42.1885,Lakeview,"Burger, Desserts, Sandwich",Dollar($),No,No,1,41,10,3.6
17452342,Blue Orchid Thai Restaurant,Lincoln,-96.7072,40.8143,Haymarket,Thai,Dollar($),No,No,2,799,25,4.5
16611498,Stillwater on Belmore,Lorn,151.558475,-32.728097,Lorn,"Breakfast, Coffee and Tea",Dollar($),No,No,2,18,20,3.6
17842104,Mr.,Macedon,144.564174,-37.423189,Macedon,Cafe,Dollar($),No,No,2,31,20,3.5
17501291,Emilio's Cuban Cafe,Macon,-83.594494,32.567741,Bonaire,"Coffee and Tea, Cuban, Latin American",Dollar($),No,No,2,146,25,3.9
17500759,Ingleside Village Pizza,Macon,-83.657061,32.853896,Macon,"Pizza, Sandwich",Dollar($),No,No,1,478,10,4.9
17500767,Jim Shaw's Seafood Grill & Bar,Macon,-83.6737,32.8496,Macon,Seafood,Dollar($),No,No,2,467,25,4.6
17500819,Mandarin Chinese Restaurant,Macon,-83.6766,32.8899,Macon,"Chinese, Thai",Dollar($),No,No,2,302,25,4.5
17500911,Rookery,Macon,-83.6279,32.8361,Macon,"Burger, Desserts, Bar Food",Dollar($),No,No,2,289,25,4.5
17501439,Dovetail,Macon,-83.627979,32.83641,Macon,,Dollar($),No,No,3,102,40,3.8
17501279,Bonefish Grill,Macon,-83.713978,32.929278,Macon,"American, Seafood",Dollar($),No,No,3,293,40,4.1
17500695,Downtown Grill,Macon,-83.6276,32.8375,Macon,Steak,Dollar($),No,No,4,195,70,4
17501298,Greek Corner Deli,Macon,-83.628703,32.83654,Macon,"Desserts, Greek, Sandwich",Dollar($),No,No,1,244,10,4.3
17500847,Natalia's,Macon,-83.787993,32.928495,Macon,"European, Italian, Mediterranean",Dollar($),No,No,4,379,70,4.2
17500872,Papouli's Mediterranean Cafe & Market,Macon,-83.6873,32.901,Macon,"Greek, Mediterranean, Vegetarian",Dollar($),No,No,1,223,10,4.2
17501315,Benson's Steak and Sushi,Macon,-83.662421,32.556873,Warner Robins,"American, Chinese, Sushi",Dollar($),No,No,2,243,25,3.7
17501201,My Fathers Place,Macon,-83.624,32.5786,Warner Robins,Italian,Dollar($),No,No,2,104,25,3.7
17501247,Sushi Thai Restaurant,Macon,-83.6665,32.6184,Warner Robins,"Japanese, Sushi, Thai",Dollar($),No,No,1,153,10,3.7
17501281,The Mellow Mushroom,Macon,-83.691044,32.552684,Warner Robins,"Pizza, Sandwich, Vegetarian",Dollar($),No,No,2,323,25,3.8
17501143,El Jalisciense Mexican Restaurant,Macon,-83.64935,32.594666,Warner Robins,Mexican,Dollar($),No,No,1,181,10,4.1
17501292,Greek Village,Macon,-83.636618,32.6176839,Warner Robins,"American, Greek, Seafood",Dollar($),No,No,2,316,25,4
17501308,Martin's BBQ,Macon,-83.600201,32.619321,Warner Robins,BBQ,Dollar($),No,No,2,288,25,4.2
17501301,Thai Pepper,Macon,-83.665557,32.593264,Warner Robins,"Japanese, Sushi, Thai",Dollar($),No,No,1,232,10,4
17501268,Zen Japanese Steakhouse and Sushi Bar,Macon,-83.7184,32.6147,Warner Robins,"Japanese, Steak, Sushi",Dollar($),No,No,3,314,40,4.1
16611701,Star Buffet,Mayfield,151.7343832,-32.899178,Mayfield,Asian,Dollar($),No,No,2,11,20,2.9
17482142,Triangle Restaurant,Mc Millan,-85.7363,46.3718,Mc Millan,"Breakfast, Burger",Dollar($),No,No,1,17,10,2.4
16609169,Three Anchors,Middleton Beach,117.917166,-35.025861,Middleton Beach,"Bar Food, Modern Australian",Dollar($),No,No,3,176,30,3.8
17606621,HI Lite Bar & Lounge,Miller,-98.9891,44.5158,Miller,,Dollar($),No,No,1,11,0,3.4
17687832,Vince's Restaurant & Pizzeria,Monroe,-89.653487,42.606306,Monroe,"Italian, Pizza",Dollar($),No,No,2,65,25,3.6
16613059,Poets Cafe,Montville,152.893735,-26.690462,Montville,"Coffee and Tea, Modern Australian",Dollar($),No,No,3,193,30,2.4
17534788,The Artesian Restaurant,Ojo Caliente,-106.057666,36.313638,Ojo Caliente,"American, International, Southwestern",Dollar($),No,No,3,30,40,3.6
17061237,CevÌ_che Tapas Bar & Restaurant,Orlando,-81.381077,28.540432,Church Street District,"Spanish, Tapas",Dollar($),No,No,3,981,40,4.4
17057397,'Ohana,Orlando,-81.585226,28.405437,Disney World Area,Hawaiian,Dollar($),No,No,3,1151,45,4.5
17058534,Earl of Sandwich,Orlando,-81.514608,28.372858,Disney: Downtown Disney,"American, Sandwich, Salad",Dollar($),No,No,3,1341,35,4.7
17060320,Raglan Road Irish Pub and Restaurant,Orlando,-81.517725,28.371338,Disney: Downtown Disney,Irish,Dollar($),No,No,4,782,50,4.3
17057925,CafÌ© Tu Tu Tango,Orlando,-81.469986,28.440344,I-Drive/Universal,"New American, Tapas",Dollar($),No,No,3,1293,40,4.6
17060869,Texas de Brazil,Orlando,-81.4510725,28.4676808,I-Drive/Universal,"Brazilian, Steak",Dollar($),No,No,4,2324,100,4.6
17057591,Bahama Breeze Island Grille,Orlando,-81.471526,28.437065,I-Drive/Universal,Caribbean,Dollar($),No,No,3,910,45,4.3
17059541,Maggiano's Little Italy,Orlando,-81.471447,28.433235,I-Drive/Universal,Italian,Dollar($),No,No,4,886,50,4.4
17064266,Hawkers Asian Street Fare,Orlando,-81.364347,28.560505,Mills 50,"Asian, Thai",Dollar($),No,No,3,1293,35,4.6
17064405,Tako Cheena by Pom Pom,Orlando,-81.364547,28.557845,Mills 50,"Asian, Latin American, Vegetarian",Dollar($),No,No,1,570,10,4.4
17060516,Seasons 52 Fresh Grill,Orlando,-81.487978,28.448175,Restaurant Row,American,Dollar($),No,No,4,1685,60,4.4
17059012,Hollerbach's Willow Tree CafÌ©,Orlando,-81.266871,28.811653,Sanford,German,Dollar($),No,No,3,1699,40,4.8
17061296,Pom Pom's Teahouse and Sandwicheria,Orlando,-81.351467,28.543571,The Milk District,"American, Sandwich, Tea",Dollar($),No,No,2,1457,25,4.9
17061205,Yellow Dog Eats,Orlando,-81.522987,28.527592,Windermere,"American, BBQ, Sandwich",Dollar($),No,No,3,1252,35,4.9
17064031,Tibby's New Orleans Kitchen,Orlando,-81.322631,28.601088,Winter Park,Cajun,Dollar($),No,No,2,1412,25,4.7
17066603,The Coop,Orlando,-81.357219,28.597366,Winter Park,"Southern, Cajun, Soul Food",Dollar($),No,No,2,432,25,3.6
17057797,Bosphorous Turkish Cuisine,Orlando,-81.3508344,28.5976271,Winter Park,"Mediterranean, Turkish",Dollar($),No,No,3,568,40,4.2
17061253,Ethos Vegan Kitchen,Orlando,-81.352921,28.592857,Winter Park,"American, Breakfast, Vegetarian",Dollar($),No,No,2,797,25,4.4
17059060,Hillstone,Orlando,-81.36526,28.596682,Winter Park,,Dollar($),No,No,3,1158,40,4.4
17061231,The Ravenous Pig,Orlando,-81.356024,28.593297,Winter Park,Pub Food,Dollar($),No,No,3,1998,40,4.4
16613649,Vivo Bar and Grill,Palm Cove,145.670768,-16.748083,Palm Cove,"Mediterranean, Seafood",Dollar($),No,No,3,381,30,4.4
18255631,Pier 70,Paynesville,147.7227832,-37.9194154,Paynesville,Modern Australian,Dollar($),No,No,4,16,120,2.6
16608483,DiVine,Penola,140.837409,-37.379153,Penola,"Cafe, Coffee and Tea, Sandwich",Dollar($),No,No,2,19,20,3.4
17580453,Cactus Flower Cafe Navarre,Pensacola,-86.8573393,30.4025979,Navarre,"Mexican, Southwestern, Tex-Mex",Dollar($),No,No,2,635,25,4.2
17580142,McGuire's Irish Pub & Brewery,Pensacola,-87.2027,30.4179,Pensacola,"Burger, Bar Food, Steak",Dollar($),No,No,3,2238,40,4.9
17580160,New Yorker Deli & Pizzeria,Pensacola,-87.1819,30.4251,Pensacola,"Italian, Pizza, Sandwich",Dollar($),No,No,1,792,10,4.6
17580349,Tu-Do Vietnamese Restaurant,Pensacola,-87.2216,30.4982,Pensacola,"Asian, Vietnamese",Dollar($),No,No,1,828,10,4.5
17580412,Carrabba's Italian Grill,Pensacola,-87.205855,30.417318,Pensacola,"Italian, Pizza, Seafood",Dollar($),No,No,3,292,40,3.7
17580590,Jaco's Bayfront Bar and Grille,Pensacola,-87.213274,30.403034,Pensacola,Tapas,Dollar($),No,No,2,502,25,3.9
17580704,The Tin Cow,Pensacola,-87.2150874,30.4116106,Pensacola,"Burger, Bar Food",Dollar($),No,No,2,559,25,3.7
17579928,Cactus Flower Cafe,Pensacola,-87.2080932,30.4473322,Pensacola,"Latin American, Mexican, Southwestern",Dollar($),No,No,2,1268,25,4.2
17579992,Dharma Blue,Pensacola,-87.2092,30.4101,Pensacola,"Seafood, Sushi",Dollar($),No,No,3,669,40,4.1
17580030,Global Grill,Pensacola,-87.2153054,30.411878,Pensacola,"European, International, Tapas",Dollar($),No,No,3,900,40,4.4
17580074,Ichiban,Pensacola,-87.2252,30.4767,Pensacola,"Japanese, Sushi",Dollar($),No,No,2,765,25,4.3
17580020,The Fish House,Pensacola,-87.211082,30.407358,Pensacola,"American, Seafood, Sushi",Dollar($),No,No,3,1270,40,4
17580350,Tuscan Oven,Pensacola,-87.214,30.4692,Pensacola,"Italian, Mediterranean, Pizza",Dollar($),No,No,2,502,25,4.1
17580408,Flounders Chowder House,Pensacola,-87.143,30.3359,Pensacola Beach,Seafood,Dollar($),No,No,3,724,40,3.9
17579653,Hemingway's Island Grill,Pensacola,-87.142602,30.335521,Pensacola Beach,"Caribbean, Seafood, Steak",Dollar($),No,No,3,479,40,3.5
17580476,Native Cafe,Pensacola,-87.132932,30.334776,Pensacola Beach,"Breakfast, Burger",Dollar($),No,No,2,591,25,4.2
17580422,Peg Leg Pete's,Pensacola,-87.164376,30.327864,Pensacola Beach,"Burger, Sandwich, Seafood",Dollar($),No,No,3,1408,40,4.4
17580539,The Grand Marlin,Pensacola,-87.149178,30.34262,Pensacola Beach,"Caribbean, Seafood",Dollar($),No,No,3,905,40,4.3
